"ensembl_gene_id"	"mgi_symbol"	"gene_biotype"	"description"	"P.Value_NAC_FENT_INPUT"	"P.Value_NAC_SAL_INPUT"	"P.Value_PFC_FENT_INPUT"	"P.Value_PFC_SAL_INPUT"	"P.Value_INPUT_F_FENT"	"P.Value_INPUT_M_FENT"	"P.Value_INPUT_FENT"	"logFC_NAC_FENT_INPUT"	"logFC_NAC_SAL_INPUT"	"logFC_PFC_FENT_INPUT"	"logFC_PFC_SAL_INPUT"	"logFC_INPUT_F_FENT"	"logFC_INPUT_M_FENT"	"logFC_INPUT_FENT"
"ENSMUSG00000000561"	"Wdr77"	"protein_coding"	"WD repeat domain 77 [Source:MGI Symbol;Acc:MGI:1917715]"	8.18194622893133e-16	2.79345289914727e-11	9.37614790842995e-15	5.786015174658e-11	0.128204149762733	0.521516976711235	0.527937077566305	0.705730012652825	0.585528625795619	0.683535931691101	0.55742625460134	-0.141276316556355	0.0590519547198389	-0.041112180918258
"ENSMUSG00000000563"	"Atp5pb"	"protein_coding"	"ATP synthase peripheral stalk-membrane subunit b [Source:MGI Symbol;Acc:MGI:1100495]"	1.56860281180832e-06	3.19807399207228e-05	0.707795501737954	0.282602214546356	0.64179640539068	0.837055941426219	0.854199582249354	-0.322876440116853	-0.302128027849597	-0.0235038235398441	-0.070907836661704	0.0400346979888422	-0.0176863897666939	0.0111741541110741
"ENSMUSG00000000567"	"Sox9"	"protein_coding"	"SRY (sex determining region Y)-box 9 [Source:MGI Symbol;Acc:MGI:98371]"	0.000558217125403785	0.00385790196605519	0.297620363060687	0.218769784563263	0.810054915038868	0.859096261704065	0.964543896291792	-0.360646579048169	-0.329635478274204	-0.107086040734363	-0.132735139556133	-0.0337573781931306	0.024930202912814	-0.00441358764015831
"ENSMUSG00000000568"	"Hnrnpd"	"protein_coding"	"heterogeneous nuclear ribonucleoprotein D [Source:MGI Symbol;Acc:MGI:101947]"	0.764142252585663	0.04220002662839	0.0396380234323579	0.0370700903478766	0.741736756402156	0.483885553176545	0.466885698517978	-0.0154099366462006	-0.117678752940607	-0.110858381994081	-0.117774995098204	-0.0239380877166511	-0.0509334094911198	-0.0374357486038854
"ENSMUSG00000000581"	"C1d"	"protein_coding"	"C1D nuclear receptor co-repressor [Source:MGI Symbol;Acc:MGI:1927354]"	2.25952019349278e-07	7.93209020596817e-05	2.30771185289666e-05	1.18736464551939e-06	0.480039386099104	0.912929151093422	0.563972767870459	-0.645244229750808	-0.518647688249129	-0.522584946701269	-0.644614426373931	-0.110926693437283	-0.0171390817465058	-0.0640328875918945
"ENSMUSG00000000594"	"Gm2a"	"protein_coding"	"GM2 ganglioside activator protein [Source:MGI Symbol;Acc:MGI:95762]"	3.71387404397675e-21	2.53147813165291e-18	5.90774751699061e-15	3.79257884415983e-13	0.517301341531519	0.89053206836762	0.717990996838499	-1.26741324479691	-1.2156683246027	-0.935876643191778	-0.876664427307408	0.080701038403717	-0.0171243083750241	0.0317883650143465
"ENSMUSG00000000600"	"Krit1"	"protein_coding"	"KRIT1, ankyrin repeat containing [Source:MGI Symbol;Acc:MGI:1930618]"	5.46387418106793e-08	1.22416326184611e-06	8.82486856486271e-06	2.59951005189998e-05	0.466488960236072	0.86075586780657	0.695229367701411	0.3973450246314	0.382635976266773	0.320379658635395	0.314829835036589	0.0662528752191598	-0.0159255276559769	0.0251636737815915
"ENSMUSG00000000605"	"Clcn4"	"protein_coding"	"chloride channel, voltage-sensitive 4 [Source:MGI Symbol;Acc:MGI:104571]"	0.0475068283900465	0.682841505388917	0.862484721553575	0.000331403816549496	0.0102447518242826	0.487873091732962	0.172284548039462	-0.0927847718368491	-0.0208726434623308	0.00822199003065416	0.188691132534096	0.171952153118798	-0.0452633807175822	0.0633443862006078
"ENSMUSG00000000617"	"Grm6"	"protein_coding"	"glutamate receptor, metabotropic 6 [Source:MGI Symbol;Acc:MGI:1351343]"	7.9535737705595e-21	2.18125585283039e-18	1.22524254136283e-19	8.40906375261709e-21	0.450518198315707	0.577555683133257	0.88828315509904	-3.27461301349151	-3.20383299185117	-3.17899959197195	-3.53272891849085	0.247151687777594	-0.182230677674415	0.0324605050515896
"ENSMUSG00000000627"	"Sema4f"	"protein_coding"	"sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain [Source:MGI Symbol;Acc:MGI:1340055]"	4.91451178479335e-17	1.7113767720006e-13	1.17706897139303e-10	3.18307822005506e-12	0.427489438875212	0.154992961736521	0.118612636813108	0.989242150639907	0.88989125705545	0.68024642216285	0.797492911119623	-0.0957413093401707	-0.172605855294849	-0.13417358231751
"ENSMUSG00000000631"	"Myo18a"	"protein_coding"	"myosin XVIIIA [Source:MGI Symbol;Acc:MGI:2667185]"	2.25383197981424e-16	6.19742274452913e-16	2.7038838266202e-11	2.93621345561273e-07	0.424184300090538	0.296272676552186	0.193849695126168	1.46169913277768	1.58057486440185	1.09323155457539	0.810715073540493	-0.147841491020957	-0.193585946055769	-0.170713718538363
"ENSMUSG00000000632"	"Sez6"	"protein_coding"	"seizure related gene 6 [Source:MGI Symbol;Acc:MGI:104745]"	3.24341282969862e-06	6.11741473723601e-05	7.26586022328657e-12	7.95389999051078e-13	0.963267416094104	0.797005285524577	0.830188557544471	0.49848433644136	0.464183657941076	0.850346844849257	0.950919989609901	0.00634694693704851	0.0354593073018421	0.0209031271194453
"ENSMUSG00000000673"	"Haao"	"protein_coding"	"3-hydroxyanthranilate 3,4-dioxygenase [Source:MGI Symbol;Acc:MGI:1349444]"	3.84745083751415e-11	6.67248610540313e-11	1.93030160706705e-09	5.44125566407086e-11	0.581993537560705	0.533906537255451	0.407716776084402	-2.1063987542889	-2.29462133852235	-1.90254288050521	-2.25020637029805	-0.204216230110075	-0.230852535698802	-0.217534382904439
"ENSMUSG00000000686"	"Abhd15"	"protein_coding"	"abhydrolase domain containing 15 [Source:MGI Symbol;Acc:MGI:1914727]"	0.0301407438946521	0.0849774761105527	0.000322806607773962	4.25022197614719e-05	0.26387795505578	0.603072341263729	0.247775778120701	0.321845862475508	0.281378550837044	0.570217436142438	0.691660496857597	0.23111338253603	0.107117462705246	0.169115422620638
"ENSMUSG00000000690"	"Hoxb6"	"protein_coding"	"homeobox B6 [Source:MGI Symbol;Acc:MGI:96187]"	1.32532313190213e-14	1.01119428053511e-11	1.04075594042899e-15	2.21270497786811e-16	0.854515232784193	0.299723576938569	0.544502747422831	-2.29602487220282	-2.11111124258453	-2.52637616333265	-2.75092818208912	0.0589245158905247	-0.334730517851763	-0.137903000980619
"ENSMUSG00000000693"	"Loxl3"	"protein_coding"	"lysyl oxidase-like 3 [Source:MGI Symbol;Acc:MGI:1337004]"	7.70208236224104e-05	0.398937323598492	0.050564443341045	0.955930862112306	0.00354112521319488	0.451930791271891	0.00943091960372182	-0.787298358696121	-0.174603445600807	-0.381280291068732	-0.0111106370710377	0.796160925269901	0.198487014590504	0.497323969930203
"ENSMUSG00000000708"	"Kat2b"	"protein_coding"	"K(lysine) acetyltransferase 2B [Source:MGI Symbol;Acc:MGI:1343094]"	0.00498922805987779	0.279280403548046	0.77445067353964	0.134869506985962	0.61435475260729	0.3629645471519	0.31828503838024	-0.347733081310237	-0.144351627680829	-0.0353826337624463	-0.195228288871398	0.0854199620133276	0.154600469674078	0.120010215843703
"ENSMUSG00000000711"	"Rab5b"	"protein_coding"	"RAB5B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105938]"	0.438751568576875	0.1379126945048	0.594418172006194	0.139264294083267	0.0335822809904052	0.484193081605413	0.302342598586315	-0.0334140462702464	-0.0714650815191238	0.0236524479624585	0.0693819808659613	-0.131868793079338	0.0426741195308873	-0.0445973367742254
"ENSMUSG00000000730"	"Dnmt3l"	"protein_coding"	"DNA methyltransferase 3-like [Source:MGI Symbol;Acc:MGI:1859287]"	3.86450060342697e-06	2.08758839096187e-05	7.64212112836525e-05	9.40019402012153e-05	0.846141459024618	0.880490380788993	0.80762383283911	-1.24488032072199	-1.25348083403095	-1.071512765948	-1.10676769174418	-0.0674199931584062	-0.0522345004490887	-0.0598272468037475
"ENSMUSG00000000731"	"Aire"	"protein_coding"	"autoimmune regulator [Source:MGI Symbol;Acc:MGI:1338803]"	0.0162091875665388	0.0658359380481717	0.00132522267714231	0.00162451063298501	0.491412264066734	0.389238563214583	0.901938684215147	-0.350638830468784	-0.294411506865808	-0.492178303311873	-0.505439048363356	-0.138743846435797	0.173812043648239	0.0175340986062213
"ENSMUSG00000000732"	"Icosl"	"protein_coding"	"icos ligand [Source:MGI Symbol;Acc:MGI:1354701]"	0.000621379855942572	0.00354569651836877	1.21306216157235e-05	5.96003363059544e-05	0.151370864436103	0.462208545479335	0.61582240722491	-0.696856885346343	-0.649211580152248	-0.948951168769551	-0.900204933552349	0.396342457537122	-0.201802279024639	0.0972700892562415
"ENSMUSG00000000738"	"Spg7"	"protein_coding"	"SPG7, paraplegin matrix AAA peptidase subunit [Source:MGI Symbol;Acc:MGI:2385906]"	0.340789315809859	0.122548560116705	0.00504020099225752	0.0469644000001309	0.130345161493394	0.987738286479508	0.287274786381501	-0.0684408910244194	-0.123772500036406	0.213964234064289	0.156173175111993	0.154606504388749	-0.00155552838053108	0.0765254880041089
"ENSMUSG00000000739"	"Sult5a1"	"protein_coding"	"sulfotransferase family 5A, member 1 [Source:MGI Symbol;Acc:MGI:1931463]"	0.345228959049435	0.000262584954409761	0.468023245460987	0.00199053779662999	0.193949287435616	0.107276807970833	0.0413376916255679	-0.172068112043078	-0.77822633183164	-0.136154794957321	-0.631807534423648	-0.336022056349837	-0.418228036881104	-0.377125046615471
"ENSMUSG00000000740"	"Rpl13"	"protein_coding"	"ribosomal protein L13 [Source:MGI Symbol;Acc:MGI:105922]"	2.23640544799455e-18	2.80754606940201e-12	1.04932181490217e-16	7.40933618029283e-12	0.54749536352767	0.052411059833581	0.0726577758948282	-0.794412650245655	-0.613664409524155	-0.747813693931461	-0.580780619342896	0.0541467769989623	0.177152014746717	0.11564939587284
"ENSMUSG00000000743"	"Chmp1a"	"protein_coding"	"charged multivesicular body protein 1A [Source:MGI Symbol;Acc:MGI:1920159]"	0.756025857075724	0.233972470791068	0.876825637169806	0.000325082200580971	0.578711881928754	0.195730699755479	0.191869720082146	-0.0179527155537418	0.0766712472471283	-0.0092285055193293	0.237057665321846	0.0454139892597629	0.106431910955092	0.0759229501074272
"ENSMUSG00000000751"	"Rpa1"	"protein_coding"	"replication protein A1 [Source:MGI Symbol;Acc:MGI:1915525]"	3.28858257083904e-07	7.72083437833344e-05	1.79009470621911e-08	2.18193205473049e-06	0.0994785958620436	0.17890937686234	0.82541824187328	0.272127993038841	0.22290196261611	0.317413353256737	0.268168493862334	-0.11204612415796	0.0910676017662331	-0.0104892611958634
"ENSMUSG00000000753"	"Serpinf1"	"protein_coding"	"serine (or cysteine) peptidase inhibitor, clade F, member 1 [Source:MGI Symbol;Acc:MGI:108080]"	2.76507977445596e-06	0.0166075803456865	0.411175056520814	0.863778437081897	0.0663260028476019	0.781585403454645	0.133902510918813	-0.870796052966534	-0.45938847931203	-0.143413184171018	-0.0312869151690942	0.444691669850282	0.0662119501891425	0.255451810019712
"ENSMUSG00000000759"	"Tubgcp3"	"protein_coding"	"tubulin, gamma complex component 3 [Source:MGI Symbol;Acc:MGI:2183752]"	0.00320618432044012	0.0600200093620562	0.706863351230074	0.111819165831951	0.893507648217361	0.14595045162667	0.347628426604281	0.214919266450914	0.148716331081924	0.0272532063928956	-0.121974437700027	0.0133028378284994	-0.145777011744123	-0.0662370869578117
"ENSMUSG00000000766"	"Oprm1"	"protein_coding"	"opioid receptor, mu 1 [Source:MGI Symbol;Acc:MGI:97441]"	8.07540563175025e-10	5.45941230413914e-05	6.11802406723815e-05	2.70536193007248e-08	0.823115519261722	0.183607136220073	0.431184834995001	0.722122271863473	0.476977520095698	0.44009500895364	0.683862016710098	0.031422648872697	-0.18828399130031	-0.0784306712138068
"ENSMUSG00000000776"	"Polr3d"	"protein_coding"	"polymerase (RNA) III (DNA directed) polypeptide D [Source:MGI Symbol;Acc:MGI:1914315]"	6.86521583123147e-06	0.00126846484875555	8.76533730736138e-09	8.77369203569868e-10	0.989386556952367	0.962631091077865	0.981073163164811	0.337239194737302	0.256546194768503	0.4713782300745	0.537397901233809	0.00129180946521146	-0.00454990519151099	-0.00162904786314977
"ENSMUSG00000000782"	"Tcf7"	"protein_coding"	"transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]"	0.358720095350105	0.00995418091992405	0.219444677298671	0.0361950419898417	0.205041959118638	0.717998595526658	0.249621850034091	-0.121469685213526	0.38767242112312	-0.167999274204284	-0.303999678148414	0.237970706091861	0.0673895708141379	0.152680138453
"ENSMUSG00000000787"	"Ddx3x"	"protein_coding"	"DEAD box helicase 3, X-linked [Source:MGI Symbol;Acc:MGI:103064]"	5.89601103193585e-22	5.17415040829797e-19	6.48790112202454e-20	5.37650240860111e-16	0.140675444002457	0.932503655847784	0.268920793411121	1.0069797683541	0.963009738114797	0.937842177198052	0.79614215186491	-0.141328975346864	-0.00805048803255648	-0.0746897316897104
"ENSMUSG00000000791"	"Il12rb1"	"protein_coding"	"interleukin 12 receptor, beta 1 [Source:MGI Symbol;Acc:MGI:104579]"	1.81524715418966e-07	3.34022402868108e-06	1.17263936713631e-06	7.66300763344547e-07	0.923032515181568	0.191447575040358	0.319955705631688	-1.11945765160791	-1.07819916611347	-1.05755962700759	-1.13141223148919	0.0260179858534537	0.354323040153028	0.190170513003241
"ENSMUSG00000000792"	"Slc5a5"	"protein_coding"	"solute carrier family 5 (sodium iodide symporter), member 5 [Source:MGI Symbol;Acc:MGI:2149330]"	2.55659192623893e-05	1.5759647457671e-05	0.859114825712187	0.01486697751597	0.185239672993174	0.742648000448151	0.24230018062224	-0.402563365803236	-0.459645314918318	-0.0162057290916249	-0.238948066625168	0.167162028034049	0.0411427725855549	0.104152400309802
"ENSMUSG00000000794"	"Kcnn3"	"protein_coding"	"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 [Source:MGI Symbol;Acc:MGI:2153183]"	1.59226467859736e-17	8.45484018396869e-12	1.74003221670589e-19	1.96276928208447e-16	0.79631382289755	0.16047192461049	0.414578653672167	1.28322637665203	1.00395160749485	1.46701133230567	1.30493797519181	0.0392383257077249	-0.215079429695975	-0.0879205519941251
"ENSMUSG00000000804"	"Usp32"	"protein_coding"	"ubiquitin specific peptidase 32 [Source:MGI Symbol;Acc:MGI:2144475]"	2.93474520262996e-30	1.70749557262799e-26	9.04501912384137e-28	1.32792231379985e-24	0.157431048766449	0.330832553995366	0.0932727293380878	0.937443384705047	0.879992172632071	0.866314376184061	0.786242964051945	-0.0863973439907904	-0.0591622321153444	-0.0727797880530674
"ENSMUSG00000000805"	"Car4"	"protein_coding"	"carbonic anhydrase 4 [Source:MGI Symbol;Acc:MGI:1096574]"	9.11580249569126e-13	3.14398098625167e-12	7.27386552036023e-17	2.66321910819195e-13	0.73561889219171	0.541161856786544	0.502623641283052	-1.50689155477526	-1.61147406065015	-1.98784238644869	-1.685298072574	-0.0800007397777303	-0.144934432702222	-0.112467586239976
"ENSMUSG00000000811"	"Txnrd3"	"protein_coding"	"thioredoxin reductase 3 [Source:MGI Symbol;Acc:MGI:2386711]"	7.74090124856815e-08	3.75561950937558e-06	1.64306784132233e-09	2.02290155669817e-07	0.67069495946176	0.14778248138145	0.185626654073616	0.673786293998049	0.621537864664632	0.806763823585592	0.698019005860929	-0.0664675844557658	-0.228106697463959	-0.147287140959862
"ENSMUSG00000000823"	"Zfp512b"	"protein_coding"	"zinc finger protein 512B [Source:MGI Symbol;Acc:MGI:2685478]"	3.60301034012772e-24	1.18806452085543e-21	7.59160893543542e-17	5.12803064594608e-16	0.363976857935016	0.976980027904403	0.507118208496577	1.67523623244026	1.64678292470728	1.19325952935161	1.19331625098707	-0.129632985261737	-0.00410611549061546	-0.0668695503761763
"ENSMUSG00000000826"	"Dnajc5"	"protein_coding"	"DnaJ heat shock protein family (Hsp40) member C5 [Source:MGI Symbol;Acc:MGI:892995]"	6.20616206404658e-15	5.66653265448484e-11	4.30123909080617e-16	1.70636168858589e-17	0.1904570431671	0.494024959982595	0.159942747485108	0.444684713516786	0.379846448786251	0.490397602865197	0.555540820954735	-0.0804605294900407	-0.0418098934069642	-0.0611352114485024
"ENSMUSG00000000838"	"Fmr1"	"protein_coding"	"fragile X messenger ribonucleoprotein 1 [Source:MGI Symbol;Acc:MGI:95564]"	0.000276648067477485	0.00051645746242076	0.00272033373061071	0.00419885421410151	0.493580881381005	0.476933742451168	0.984890110717729	0.274662250280076	0.289283180724463	0.229129733261606	0.228513780354856	0.0692241810190088	-0.0719269403527791	-0.00135137966688514
"ENSMUSG00000000861"	"Bcl11a"	"protein_coding"	"BCL11 transcription factor A [Source:MGI Symbol;Acc:MGI:106190]"	7.12966814444253e-12	2.72984664657782e-09	0.025169903390166	0.189805471275632	0.17919785056803	0.200990731262638	0.0656363987913706	1.0058777799434	0.915950486630976	0.279954195969397	0.169409011379626	-0.227316634265884	-0.21624672183514	-0.221781678050512
"ENSMUSG00000000881"	"Dlg3"	"protein_coding"	"discs large MAGUK scaffold protein 3 [Source:MGI Symbol;Acc:MGI:1888986]"	2.28176914743525e-14	3.56395009035516e-12	7.5864476174778e-07	1.3877533330599e-06	0.569333407117922	0.3340557931821	0.777378498681845	0.710227937880951	0.683569319668378	0.404468107540116	0.411474926214835	0.0574525201261107	-0.0977818466713725	-0.0201646632726309
"ENSMUSG00000000901"	"Mmp11"	"protein_coding"	"matrix metallopeptidase 11 [Source:MGI Symbol;Acc:MGI:97008]"	2.48570658627352e-05	0.0302578543857122	4.21209439585843e-09	5.73871865152817e-05	0.226769152148964	0.582754293751894	0.214665054713945	0.611500566210598	0.329099547888298	0.947734683648387	0.625877094978595	-0.230982627150531	-0.104467534923792	-0.167725081037162
"ENSMUSG00000000902"	"Smarcb1"	"protein_coding"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:MGI Symbol;Acc:MGI:1328366]"	0.000193773040957507	0.17252003164005	2.0412423660948e-05	0.000160333504824138	0.295133427884127	0.823903474856335	0.369161472479242	0.274379741843843	0.10570482694644	0.329434759823071	0.300610659335537	-0.103145098334661	-0.0218268791949274	-0.0624859887647942
"ENSMUSG00000000915"	"Hip1r"	"protein_coding"	"huntingtin interacting protein 1 related [Source:MGI Symbol;Acc:MGI:1352504]"	0.182165086101231	0.639176725327037	0.000586937475289536	0.030029185013252	0.392577922288178	0.440440483598896	0.251430540897512	0.0577709971294169	0.0223606118278932	0.160215810355964	0.102757142430687	-0.0521242842482668	-0.047006335205463	-0.0495653097268649
"ENSMUSG00000000916"	"Nsun5"	"protein_coding"	"NOL1/NOP2/Sun domain family, member 5 [Source:MGI Symbol;Acc:MGI:2140844]"	0.207352489884406	0.00692574337921193	0.936110573719224	0.0897233991886708	0.11115574854238	0.878018815436528	0.215316110494372	-0.149450527285676	-0.363624130694887	-0.00972813848792375	-0.218436242677901	-0.268108182645092	-0.0255571886539645	-0.146832685649528
